Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2CC5CA,2019.09,3529.338,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2020.03,3485.124,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2020.09,2893.667,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC6CA,2016.09,615.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2017.03,557.75,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2017.09,625.553,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2018.03,537.556,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2018.09,677.11,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2019.03,606.303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2019.09,654.481,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.03,600.789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.09,668.229,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2016.09,1784.602,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.03,1768.032,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.09,2038.021,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2018.03,1816.268,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2018.09,2145.688,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2019.03,1958.298,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2019.09,2216.678,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2020.03,1897.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2020.09,2117.053,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC8CA,2016.09,1839.21,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2017.03,1677.352,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2017.09,1913.476,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2018.03,1921.177,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2018.09,2092.797,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2019.03,1912.82,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2019.09,2323.305,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2020.03,1877.293,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC8CA,2020.09,2064.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport Equipment, Machinery and Equipment Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC9CA,2016.09,330.216,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2017.03,314.921,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2017.09,316.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2018.03,295.911,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2018.09,325.249,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2019.03,309.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2019.09,374.852,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2020.03,335.003,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC9CA,2020.09,411.148,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Furniture and Other Manufacturing,Current prices,Unadjusted,
BDCQ.SF2DD1CA,2016.09,2750.757,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2017.03,2466.965,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2017.09,3408.155,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2018.03,3034.722,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2018.09,3230.69,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2019.03,3253.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2019.09,3560.262,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2020.03,3041.688,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2DD1CA,2020.09,3816.92,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Electricity, Gas, Water and Waste Services",Current prices,Unadjusted,
BDCQ.SF2EE1CA,2016.09,9709.858,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2017.03,9537.984,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2017.09,10720.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2018.03,9979.557,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2018.09,11767.941,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2019.03,11111.972,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2019.09,12705.294,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2020.03,11946.067,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2EE1CA,2020.09,13403.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Construction,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2016.09,20095.844,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2017.03,19618.605,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2017.09,21584.24,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2018.03,21159.823,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2018.09,23442.998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2019.03,22190.224,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2019.09,23962.3,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2020.03,22173.957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2FF1CA,2020.09,23946.413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Wholesale Trade,Current prices,Unadjusted,
BDCQ.SF2GH1CA,2017.12,17618.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Retail Trade,Current prices,Unadjusted,
BDCQ.SF2GH1CA,2018.06,16094.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Retail Trade,Current prices,Unadjusted,
BDCQ.SF2GH1CA,2018.12,18043.145,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Retail Trade,Current prices,Unadjusted,
BDCQ.SF2GH1CA,2019.06,16507.237,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Retail Trade,Current prices,Unadjusted,
BDCQ.SF2GH1CA,2019.12,18657.007,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Retail Trade,Current prices,Unadjusted,
BDCQ.SF2GH1CA,2020.06,14400.413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Retail Trade,Current prices,Unadjusted,
BDCQ.SF2GH2CA,2017.09,2288.75,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF2GH2CA,2018.03,2390.095,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF2GH2CA,2018.09,2333.112,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF2GH2CA,2019.03,2486.149,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF2GH2CA,2019.09,2496.385,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF2GH2CA,2020.03,2505.243,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF2GH2CA,2020.09,2285.524,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF2II1CA,2016.09,4315.543,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2017.03,3987.931,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2017.09,4235.915,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2018.03,4272.766,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2018.09,5117.154,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2019.03,4598.353,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2019.09,4727.79,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2020.03,4635.949,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2II1CA,2020.09,4036.891,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Transport, Postal and Warehousing",Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2016.09,2206.073,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.03,2005.618,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2017.09,2249.979,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.03,2006.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2018.09,2129.167,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.03,2129.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2019.09,2321.751,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.03,2125.17,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2JJ1CA,2020.09,2180.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Information Media and Telecommunications,Current prices,Unadjusted,
BDCQ.SF2LL1CA,2016.09,3753.868,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.03,3609.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2017.09,3853.619,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2018.03,3919.556,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2018.09,4336.773,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2019.03,4337.574,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2019.09,4624.867,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2020.03,4279.018,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2LL1CA,2020.09,4316.113,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Rental, Hiring and Real Estate Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2016.09,3942.364,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2017.03,3863.504,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2017.09,4290.188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2018.03,4157.549,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2018.09,4740.973,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2019.03,4634.699,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2019.09,5138.297,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2020.03,4736.102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN1CA,2020.09,5166.613,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,"Professional, Scientific and Technical Services",Current prices,Unadjusted,
BDCQ.SF2MN2CA,2016.09,2021.719,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2017.03,1840.911,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2017.09,2205.213,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2018.03,2171.203,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2018.09,2302.323,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2019.03,2210.944,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2019.09,2397.567,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2020.03,2164.4,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2MN2CA,2020.09,2154.589,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Administrative and Support Services,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2016.09,257.967,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2017.03,252.415,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2017.09,281.884,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2018.03,257.718,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2018.09,292.676,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2019.03,262.626,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2019.09,325.261,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2020.03,293.901,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2PP1CA,2020.09,287.145,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Education and Training,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2016.09,1495.453,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2017.03,1416.155,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2017.09,1538.883,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2018.03,1482.096,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2018.09,1687.126,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2019.03,1557.697,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2019.09,1758.76,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2020.03,1761.188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2QQ1CA,2020.09,2013.744,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Health Care and Social Assistance,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2016.09,573.242,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2017.03,575.078,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2017.09,586.347,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2018.03,621.422,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2018.09,652.041,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
